tweet_id,company,tweet_text,sentiment
4340,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
4341,Apple,Tried out Apple. Mixed feelings about it.,neutral
4342,Amazon,"Not good, not bad. Amazon is just average.",neutral
4343,Microsoft,Really disappointed with Microsoft. Not what I expected.,negative
4344,Microsoft,Terrible experience with Microsoft customer support.,negative
4345,Google,Google's performance is top-notch. Kudos to the team!,positive
4346,Microsoft,Fast and reliable – Microsoft never disappoints!,positive
4347,Microsoft,Fast and reliable – Microsoft never disappoints!,positive
4348,Amazon,Fast and reliable – Amazon never disappoints!,positive
4349,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
4350,Google,Terrible experience with Google customer support.,negative
4351,Amazon,Great customer service from Amazon. Totally satisfied!,positive
4352,Amazon,Still exploring Amazon. Too early to judge.,neutral
4353,Google,Google update broke everything. Please fix it!,negative
4354,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
4355,Google,"Google works fine, just the usual stuff.",neutral
4356,Amazon,Still exploring Amazon. Too early to judge.,neutral
4357,Amazon,Amazon keeps crashing. Super annoying.,negative
4358,Amazon,"Not good, not bad. Amazon is just average.",neutral
4359,Microsoft,Impressed with Microsoft's latest product release.,positive
4360,Microsoft,Microsoft update broke everything. Please fix it!,negative
4361,Google,Still exploring Google. Too early to judge.,neutral
4362,Meta,Meta keeps crashing. Super annoying.,negative
4363,Amazon,Still exploring Amazon. Too early to judge.,neutral
4364,Amazon,Still exploring Amazon. Too early to judge.,neutral
4365,Microsoft,The new Microsoft update is amazing! Loving the features.,positive
4366,Apple,"Apple works fine, just the usual stuff.",neutral
4367,Google,The new Google update is amazing! Loving the features.,positive
4368,Microsoft,Tried out Microsoft. Mixed feelings about it.,neutral
4369,Amazon,Great customer service from Amazon. Totally satisfied!,positive
4370,Apple,Impressed with Apple's latest product release.,positive
4371,Microsoft,The new Microsoft update is amazing! Loving the features.,positive
4372,Meta,Really disappointed with Meta. Not what I expected.,negative
4373,Apple,"I used Apple today. It's okay, nothing special.",neutral
4374,Microsoft,Microsoft update broke everything. Please fix it!,negative
4375,Apple,Apple's performance is top-notch. Kudos to the team!,positive
4376,Apple,Tried out Apple. Mixed feelings about it.,neutral
4377,Microsoft,Fast and reliable – Microsoft never disappoints!,positive
4378,Meta,Great customer service from Meta. Totally satisfied!,positive
4379,Amazon,Terrible experience with Amazon customer support.,negative
4380,Amazon,Great customer service from Amazon. Totally satisfied!,positive
4381,Google,Google update broke everything. Please fix it!,negative
4382,Google,Fast and reliable – Google never disappoints!,positive
4383,Apple,"I used Apple today. It's okay, nothing special.",neutral
4384,Google,Great customer service from Google. Totally satisfied!,positive
4385,Apple,Terrible experience with Apple customer support.,negative
4386,Meta,"I used Meta today. It's okay, nothing special.",neutral
4387,Amazon,Fast and reliable – Amazon never disappoints!,positive
4388,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
4389,Meta,Meta update broke everything. Please fix it!,negative
4390,Amazon,Amazon update broke everything. Please fix it!,negative
4391,Meta,The new Meta update is amazing! Loving the features.,positive
4392,Microsoft,Terrible experience with Microsoft customer support.,negative
4393,Apple,"I used Apple today. It's okay, nothing special.",neutral
4394,Google,"Not good, not bad. Google is just average.",neutral
4395,Apple,Impressed with Apple's latest product release.,positive
4396,Google,Fast and reliable – Google never disappoints!,positive
4397,Meta,Really disappointed with Meta. Not what I expected.,negative
4398,Google,Why is Google so slow lately? Very frustrating.,negative
4399,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
4400,Apple,Apple's performance is top-notch. Kudos to the team!,positive
4401,Apple,Still exploring Apple. Too early to judge.,neutral
4402,Google,Still exploring Google. Too early to judge.,neutral
4403,Meta,Terrible experience with Meta customer support.,negative
4404,Meta,Fast and reliable – Meta never disappoints!,positive
4405,Apple,Tried out Apple. Mixed feelings about it.,neutral
4406,Amazon,"I used Amazon today. It's okay, nothing special.",neutral
4407,Apple,Terrible experience with Apple customer support.,negative
4408,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
4409,Apple,Great customer service from Apple. Totally satisfied!,positive
4410,Meta,"Not good, not bad. Meta is just average.",neutral
4411,Apple,Impressed with Apple's latest product release.,positive
4412,Apple,Still exploring Apple. Too early to judge.,neutral
4413,Apple,Really disappointed with Apple. Not what I expected.,negative
4414,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
4415,Apple,Tried out Apple. Mixed feelings about it.,neutral
4416,Google,Really disappointed with Google. Not what I expected.,negative
4417,Apple,Impressed with Apple's latest product release.,positive
4418,Meta,Meta's performance is top-notch. Kudos to the team!,positive
4419,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
4420,Google,The new Google update is amazing! Loving the features.,positive
4421,Apple,Fast and reliable – Apple never disappoints!,positive
4422,Meta,Really disappointed with Meta. Not what I expected.,negative
4423,Meta,Really disappointed with Meta. Not what I expected.,negative
4424,Microsoft,Microsoft keeps crashing. Super annoying.,negative
4425,Microsoft,Tried out Microsoft. Mixed feelings about it.,neutral
4426,Meta,The new Meta update is amazing! Loving the features.,positive
4427,Microsoft,Fast and reliable – Microsoft never disappoints!,positive
4428,Amazon,Amazon keeps crashing. Super annoying.,negative
4429,Amazon,Really disappointed with Amazon. Not what I expected.,negative
4430,Google,The new Google update is amazing! Loving the features.,positive
4431,Meta,Great customer service from Meta. Totally satisfied!,positive
4432,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
4433,Meta,The new Meta update is amazing! Loving the features.,positive
4434,Google,The new Google update is amazing! Loving the features.,positive
4435,Apple,Impressed with Apple's latest product release.,positive
4436,Google,Really disappointed with Google. Not what I expected.,negative
4437,Amazon,Amazon update broke everything. Please fix it!,negative
4438,Google,Google keeps crashing. Super annoying.,negative
4439,Meta,Terrible experience with Meta customer support.,negative
4440,Apple,"I used Apple today. It's okay, nothing special.",neutral
4441,Apple,Apple update broke everything. Please fix it!,negative
4442,Google,Why is Google so slow lately? Very frustrating.,negative
4443,Google,Why is Google so slow lately? Very frustrating.,negative
4444,Amazon,"Not good, not bad. Amazon is just average.",neutral
4445,Google,"Not good, not bad. Google is just average.",neutral
4446,Amazon,Still exploring Amazon. Too early to judge.,neutral
4447,Meta,The new Meta update is amazing! Loving the features.,positive
4448,Amazon,Amazon update broke everything. Please fix it!,negative
4449,Microsoft,Really disappointed with Microsoft. Not what I expected.,negative
4450,Google,Fast and reliable – Google never disappoints!,positive
4451,Google,Google update broke everything. Please fix it!,negative
4452,Google,Google's performance is top-notch. Kudos to the team!,positive
4453,Google,Great customer service from Google. Totally satisfied!,positive
4454,Microsoft,Tried out Microsoft. Mixed feelings about it.,neutral
4455,Apple,Impressed with Apple's latest product release.,positive
4456,Apple,Why is Apple so slow lately? Very frustrating.,negative
4457,Meta,Why is Meta so slow lately? Very frustrating.,negative
4458,Apple,Apple's performance is top-notch. Kudos to the team!,positive
4459,Meta,Terrible experience with Meta customer support.,negative
4460,Apple,Terrible experience with Apple customer support.,negative
4461,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
4462,Google,Google keeps crashing. Super annoying.,negative
4463,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
4464,Amazon,Fast and reliable – Amazon never disappoints!,positive
4465,Amazon,Fast and reliable – Amazon never disappoints!,positive
4466,Amazon,Amazon update broke everything. Please fix it!,negative
4467,Google,Google's performance is top-notch. Kudos to the team!,positive
4468,Meta,Terrible experience with Meta customer support.,negative
4469,Apple,Fast and reliable – Apple never disappoints!,positive
4470,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
4471,Meta,Terrible experience with Meta customer support.,negative
4472,Meta,Still exploring Meta. Too early to judge.,neutral
4473,Meta,Meta keeps crashing. Super annoying.,negative
4474,Microsoft,Microsoft keeps crashing. Super annoying.,negative
4475,Google,Google's performance is top-notch. Kudos to the team!,positive
4476,Amazon,Great customer service from Amazon. Totally satisfied!,positive
4477,Meta,Why is Meta so slow lately? Very frustrating.,negative
4478,Meta,Really disappointed with Meta. Not what I expected.,negative
4479,Meta,Why is Meta so slow lately? Very frustrating.,negative
4480,Amazon,"Not good, not bad. Amazon is just average.",neutral
4481,Meta,The new Meta update is amazing! Loving the features.,positive
4482,Amazon,"Not good, not bad. Amazon is just average.",neutral
4483,Amazon,Impressed with Amazon's latest product release.,positive
4484,Microsoft,Impressed with Microsoft's latest product release.,positive
4485,Apple,Really disappointed with Apple. Not what I expected.,negative
4486,Amazon,Amazon update broke everything. Please fix it!,negative
4487,Google,Really disappointed with Google. Not what I expected.,negative
4488,Meta,Meta's performance is top-notch. Kudos to the team!,positive
4489,Meta,"Not good, not bad. Meta is just average.",neutral
4490,Apple,Apple keeps crashing. Super annoying.,negative
4491,Amazon,Why is Amazon so slow lately? Very frustrating.,negative
4492,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
4493,Google,Fast and reliable – Google never disappoints!,positive
4494,Apple,The new Apple update is amazing! Loving the features.,positive
4495,Apple,Fast and reliable – Apple never disappoints!,positive
4496,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
4497,Apple,"Apple works fine, just the usual stuff.",neutral
4498,Apple,"Not good, not bad. Apple is just average.",neutral
4499,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
